custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,inccat,debtinc,creddebt,othdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,longten,tollfree,tollmon,lntollmon,tollten,equip,equipmon,equipten,lnequipten,callcard,cardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
2596-OOIKZX-J6D,2,2,0,48,4,Mayo,15,3,1,0,4,2,0,56,3,10.8,2.159136,3.888864,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,7,2,4,0,0,28.3,2,1,1,1,1,20,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,3,1,0,3,2,4,4,1,1,5,2,10,310.07,2,134.85,0,1,10,1,6.35,61.15,1,11,2.39789527279837,77.8,0,0,0, ,0,0,0, ,0,0, ,0, ,1,0,0,2,0,0,0,0,1,1,13,1,1,1,0,1,1,0,0,0,0,0,1
3068-HAODCG-N6S,4,3,0,53,5,Septiembre,15,3,4,0,26,5,0,196,5,17.6,13.694912,20.801088,1,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,19,4,4,1,0,88.2,3,0,1,1,1,23,1,0,0,1,0,0,1,0,0,0,9,4,0,0,1,4,2,2,0,16,5,1,1,3,0,16,5,8,311.46,3,306.44,0,3,44,0,7.35,298.6,1,28.5,3.3499040872746,1300.25,1,33.1,1463.55,7.28862027022207,1,30,1235,7.11882624906208,0,0, ,0, ,0,1,1,0,1,1,1,1,1,1,17,1,1,1,0,0,1,1,0,1,0,0,0
8681-HUTWSX-QII,1,3,1,79,6,Junio,18,4,6,0,36,5,1,17,1,5.9,.187561,.815439,0,4,0,-1,-1,1,2,1,1,0,0,0,0,0,1,1,44,5,1,0,1,9.6,1,0,0,8,4,24,0,0,0,0,0,0,0,1,0,0,9,3,1,0,1,3,1,4,0,40,5,2,4,1,0,30,5,18,498.77,11,428.42,0,2,72,0,47.55,3411.1,0,0, ,0,0,0,0, ,1,88.5,6320,8.7514744871409,0,0, ,0, ,1,0,0,1,0,0,0,0,1,1,11,1,1,1,0,1,1,0,0,1,0,0,0
4916-PVMNIC-ADH,2,1,0,73,6,Mayo,9,1,2,0,9,3,0,35,2,5.7,.257355,1.737645,0,4,1,10,1,2,2,0,0,0,0,0,0,2,1,1,26,5,0,-1,-1,-1,-1,-1,0,4,3,19,0,0,0,1,1,0,0,0,0,0,9,4,1,0,0,2,4,4,0,28,5,3,4,3,0,22,5,4,59.12,5,95.88,1,2,59,0,13.45,855.2,0,0, ,0,0,0,0, ,1,20.5,1245,7.12689080889881,0,0, ,0, ,0,0,0,0,0,0,0,0,0,1,23,1,1,1,0,0,0,0,0,1,0,0,0
9721-QZEIAO-LAJ,1,1,1,79,6,Enero,9,1,1,0,9,3,1,15,1,5.4,.243,.567,0,3,0,-1,-1,1,4,0,4,0,0,0,0,0,0,3,7,2,1,0,0,8.4,1,0,0,10,5,17,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,2,2,1,0,13,4,4,1,2,0,7,3,9,132.54,8,172.04,0,1,31,0,9.35,323.95,1,30,3.40119738166216,955.15,0,0,0, ,1,14.5,400,5.99146454710798,0,0, ,0, ,0,0,0,0,1,1,1,1,0,1,34,1,1,1,0,0,0,0,0,0,0,0,0
7031-EHIFFQ-YE0,2,2,0,72,6,Septiembre,15,3,5,1,26,5,1,24,1,10.1,1.323504,1.100496,0,4,0,-1,-1,1,12,1,2,0,1,3,0,5,0,2,26,5,0,-1,-1,-1,-1,-1,0,4,3,34,0,0,0,1,0,0,0,0,0,0,9,5,0,0,0,2,3,1,0,17,5,4,3,3,1,10,3,9,200.19,2,50.34,0,1,21,0,12.45,232.75,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,2,0,0,0,0,1,1,16,1,1,1,0,1,0,0,0,0,0,0,1
4987-QHPGRQ-73G,1,4,1,24,2,Octubre,19,4,1,0,0,1,0,23,1,5.2,.039468,1.156532,0,1,1,17,4,4,5,0,0,0,0,0,0,5,0,2,3,2,1,1,0,9.8,1,0,0,8,4,33,1,0,0,1,0,0,0,1,0,1,9,4,0,0,1,3,3,1,1,6,3,4,4,4,0,6,3,4,75.05,0,0,1,3,47,0,14.85,667.4,1,24.5,3.19867311755068,1145.9,1,38.85,1790.6,7.49030603820006,1,65.5,3030,8.01631789850341,1,37.05,3.6122683517421,1763.05,7.47480054274444,0,1,1,1,1,1,1,1,1,1,20,1,1,1,0,1,1,1,0,1,1,0,0
1347-ISWUYP-N5R,3,1,1,57,5,Enero,17,4,6,1,17,5,1,12,1,12.7,.1905,1.3335,0,5,0,-1,-1,1,1,0,0,1,0,0,0,0,1,2,22,4,4,1,1,7.1,1,0,0,1,1,22,1,0,1,0,0,0,0,0,0,0,9,4,1,0,1,1,4,1,0,23,5,4,3,3,1,23,5,16,501.22,3,110.04,1,1,50,0,20.85,1030.4,1,47,3.85014760171006,2438.6,0,0,0, ,1,24.5,1175,7.06902342657826,0,0, ,0, ,1,1,1,0,1,1,1,1,0,1,24,1,1,1,1,1,1,1,1,0,0,1,0
9557-IITNLK-1NR,4,3,0,18,2,Febrero,13,2,1,0,0,1,0,12,1,6.4,.059904,.708096,1,1,0,-1,-1,2,0,0,0,0,0,0,0,0,1,3,0,1,2,1,0,4.7,1,0,0,4,3,24,0,0,1,1,1,0,0,0,0,0,2,4,0,0,0,1,1,4,0,0,1,4,3,2,0,0,1,11,253.74,4,70.01,1,3,5,0,7,36.25,1,18.25,2.9041650800285,68.15,1,35.9,150,5.01063529409626,0,0,0, ,1,23.5,3.15700042115011,117.45,4.76601271110492,0,0,0,3,0,0,0,1,1,1,17,0,1,0,0,1,1,1,0,0,1,0,0
6008-NXRCHQ-9JK,5,2,0,54,5,Septiembre,12,2,6,0,23,5,0,245,5,14.3,3.85385,31.18115,0,5,1,15,3,4,4,0,0,0,0,0,0,4,1,2,17,4,2,1,0,83.7,3,1,0,1,1,19,1,0,0,0,0,0,0,0,0,1,4,4,0,0,0,3,2,3,1,35,5,1,4,3,0,25,5,9,372.56,9,318.74,0,3,65,0,41.85,2744.7,1,34,3.52636052461616,2241.2,0,0,0, ,1,20.5,1300,7.17011954344963,0,0, ,0, ,0,0,0,0,1,1,1,0,0,1,24,1,1,1,0,0,1,1,0,0,0,0,0
3292-RFWSBY-H6M,2,4,0,56,5,Octubre,12,2,6,1,24,5,0,81,4,8.7,3.157056,3.889944,0,4,0,-1,-1,2,1,1,0,0,0,0,0,0,0,2,19,4,3,1,1,28.5,2,0,1,4,3,19,0,0,1,1,0,0,0,0,1,0,9,4,0,0,1,1,4,1,0,35,5,4,1,1,0,23,5,9,376.53,3,124.09,0,3,67,0,19.6,1289.75,0,0, ,0,0,0,0, ,1,29,1790,7.4899708988348,0,0, ,0, ,1,0,0,2,0,0,0,0,1,1,15,1,1,1,0,1,0,0,0,1,0,0,1
1812-VKFXGI-XWL,5,4,0,49,4,Diciembre,14,2,1,0,12,4,0,80,4,4.2,1.35744,2.00256,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,22,4,2,1,1,39.9,2,0,0,4,3,34,1,0,0,1,0,0,0,0,0,0,9,4,0,0,1,4,2,4,1,30,5,2,4,4,0,23,5,12,265.35,6,78.27,0,2,64,0,27.9,1759.2,0,0, ,0,0,0,0, ,1,17.25,1090,6.99393297522319,0,0, ,0, ,0,0,0,0,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,0
1118-EXWGFB-XTO,1,2,1,31,3,Diciembre,19,4,2,0,0,1,0,95,4,7.3,.63802,6.29698,1,1,0,-1,-1,1,3,1,2,0,0,0,0,0,1,3,6,2,0,-1,-1,-1,-1,-1,0,5,3,32,0,0,1,1,1,0,0,1,0,0,2,6,0,1,1,4,3,1,0,13,4,1,3,2,0,13,4,12,1224.42,3,271.36,0,3,30,1,18.65,582.6,1,12.5,2.52572864430826,454.05,0,0,0, ,1,15.25,505,6.22455842927536,0,0, ,0, ,1,0,0,0,0,1,0,1,1,1,13,1,1,1,0,1,1,0,0,0,0,0,0
3486-CQDJIM-ROR,5,4,1,39,4,Julio,10,1,1,0,8,3,0,40,2,7.4,.89392,2.06608,0,4,1,7,1,3,10,1,0,0,0,0,0,9,1,4,15,3,1,1,0,21.7,2,1,0,8,4,36,0,1,0,1,0,1,0,1,0,1,9,6,0,0,0,3,1,4,0,21,5,2,1,3,0,14,4,12,261.34,3,63.02,0,2,58,0,9.35,529.6,0,0, ,0,0,0,0, ,1,9,525,6.26339826259162,0,0, ,0, ,1,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,0,1,0,1,0,0,0
5066-SABOKJ-7PQ,5,4,1,42,4,Junio,16,3,2,0,3,2,0,71,3,8.4,1.413468,4.550532,0,1,1,15,3,3,1,0,0,0,1,0,0,0,1,1,12,3,0,-1,-1,-1,-1,-1,1,8,4,30,0,0,0,0,0,0,0,1,0,0,9,5,0,0,0,2,4,2,0,24,5,4,2,3,0,22,5,10,313.62,11,424.75,1,1,60,0,8.35,487.25,1,21.25,3.05635689537043,1371.1,0,0,0, ,1,13.5,740,6.60665018619822,0,0, ,0, ,0,1,0,0,1,1,1,1,0,1,26,1,1,1,0,0,0,0,0,1,0,0,0
1125-KGTXJG-IFM,3,1,0,53,5,Noviembre,11,1,2,0,6,3,0,48,2,8,2.53824,1.30176,1,4,0,-1,-1,1,1,0,1,0,0,0,0,0,1,1,18,4,1,1,0,23.8,2,1,0,7,4,28,1,0,0,0,0,0,1,0,0,0,9,4,0,0,0,2,4,1,0,35,5,3,4,3,1,29,5,13,200.37,3,58.19,0,1,72,0,27.2,1962.85,1,37,3.61091791264422,2652.6,0,0,0, ,1,25.75,1990,7.59588991771854,0,0, ,0, ,1,0,0,0,1,1,1,1,0,1,17,1,1,1,0,0,1,0,0,1,0,0,0
6586-WQYXJE-7E1,5,4,0,22,2,Mayo,17,4,4,0,0,1,0,28,2,11.4,.517104,2.674896,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,4,1,0,16.7,1,0,0,1,1,23,1,1,0,1,0,1,0,1,0,0,9,5,0,0,1,4,3,4,0,4,2,1,1,2,0,4,2,16,411.3,3,63.62,1,1,27,1,14.5,471.05,1,32.75,3.48890296208126,891.4,1,41.5,1100.65,7.00365619335934,1,18.5,475,6.16331480403464,1,27.85,3.32683296637329,785.55,6.66638410939361,0,1,0,2,1,1,1,1,0,1,11,1,1,1,1,1,1,1,0,0,0,0,0
8786-NITSCF-MFC,3,3,1,21,2,Abril,16,3,2,1,0,1,0,19,1,6.9,.69483,.61617,1,1,0,-1,-1,3,5,0,3,0,0,2,0,0,1,4,0,1,1,1,1,11.6,1,0,0,8,4,26,0,0,0,0,1,1,0,1,0,1,9,4,0,0,0,3,2,2,0,4,2,4,4,2,0,3,2,19,518.13,10,301.31,0,3,6,0,5.1,27.15,1,13.75,2.62103882411258,79.8,1,40.25,197.3,5.28472541302857,1,21,105,4.65396035015752,1,35.85,3.57934356704563,207.25,5.3339257940154,1,1,1,3,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,0,0,0,0
8440-YRNTCE-8D1,4,5,1,21,2,Julio,13,2,2,0,0,1,0,17,1,9.1,.945217,.601783,0,1,0,-1,-1,1,4,0,1,0,0,0,0,3,1,1,1,1,2,0,1,8.7,1,0,0,5,3,32,1,0,0,1,1,1,0,1,0,0,9,4,0,0,1,3,3,3,1,4,2,2,2,2,0,3,2,6,121.47,7,136.52,1,1,5,0,2.95,6.2,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,1,0,0,0,1,32,0,0,1,0,0,1,0,0,0,0,0,0
3775-KNAVJV-X9Y,1,1,0,18,2,Septiembre,13,2,5,1,0,1,0,23,1,15,1.1385,2.3115,1,1,1,16,3,3,7,1,1,0,0,0,0,5,1,1,0,1,2,1,1,11.4,1,1,0,1,1,27,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,3,3,0,0,1,4,3,2,0,1,1,12,257.97,1,21.63,0,3,6,0,3.4,29.8,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1432-DOEIXA-PSE,5,5,0,72,6,Diciembre,20,5,2,0,2,2,1,27,2,10.2,1.319166,1.434834,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,41,5,1,1,0,10.6,1,1,0,4,3,24,0,0,0,1,0,0,1,0,0,0,9,5,1,0,0,1,3,3,0,23,5,3,1,3,0,15,4,5,121.49,6,127.69,0,1,49,1,8.15,410.55,1,26,3.25809653802148,1262.6,1,37.3,1761,7.47363710849621,1,19.25,940,6.84587987526405,0,0, ,0, ,0,1,1,2,1,1,1,1,1,1,31,1,1,1,0,1,1,1,0,1,0,0,0
7021-YMULAX-N03,4,5,0,73,6,Agosto,12,2,6,0,32,5,1,39,2,15.2,3.456024,2.471976,0,5,1,13,2,2,7,0,0,0,0,0,0,7,1,1,38,5,3,1,1,17.6,1,0,0,1,1,29,1,0,0,1,0,0,0,1,0,1,9,4,0,0,0,4,4,2,0,37,5,2,1,1,1,24,5,8,292.77,5,147.81,0,3,69,0,15.75,1147.95,1,51.25,3.93671561801852,3577.5,0,0,0, ,1,23.75,1625,7.39326309476384,0,0, ,0, ,1,0,0,0,0,1,1,0,0,1,28,1,1,1,0,0,0,0,0,1,0,0,0
3942-OUUULP-XXE,1,2,0,79,6,Noviembre,18,4,3,0,24,5,1,14,1,4.8,.222432,.449568,0,5,1,20,5,2,1,0,1,0,0,0,0,0,1,3,29,5,1,0,0,4.4,1,0,0,8,4,32,0,1,1,0,0,0,0,1,0,0,9,2,1,0,1,1,2,4,0,20,5,2,4,3,0,20,5,6,158,3,71.49,0,2,53,0,13.65,697.2,0,0, ,0,1,33.6,1771.65,7.47966659472597,1,11.5,615,6.42162226780652,0,0, ,0, ,1,1,0,2,0,0,0,0,1,1,17,1,1,1,0,1,1,1,0,0,0,0,0
1641-ULXCSK-CE2,5,5,0,19,2,Junio,14,2,2,0,0,1,0,18,1,7.1,.49842,.77958,1,2,0,-1,-1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,-1,-1,-1,-1,-1,0,8,4,29,0,0,0,1,0,0,0,1,0,0,9,3,1,0,1,3,1,3,0,1,1,4,3,1,0,1,1,11,135.75,2,30.68,1,1,2,0,3,6.8,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,1,1,0,0,0,0,1,17,1,1,0,0,1,1,0,0,0,0,0,0
5771-VOGVYT-1WW,1,1,0,52,5,Abril,10,1,2,0,4,2,0,32,2,12.9,1.118688,3.009312,0,2,1,6,1,4,0,0,0,0,0,0,0,0,1,1,26,5,2,1,1,16.6,1,0,0,1,1,24,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,2,3,1,0,35,5,1,3,1,1,28,5,11,208.29,7,162.69,1,1,67,0,13.95,939.3,1,23.75,3.16758253048065,1653.95,0,0,0, ,1,38,2475,7.81399567500279,0,0, ,0, ,1,0,1,0,1,1,1,1,0,1,19,1,1,1,0,0,0,0,0,1,0,0,0
7814-CHEXRD-J9D,3,1,1,57,5,Junio,12,2,4,0,29,5,0,88,4,7,1.37368,4.78632,0,3,1,13,2,4,8,0,0,0,0,0,0,8,0,2,31,5,3,1,0,33,2,0,0,1,1,18,1,0,1,1,1,0,0,0,0,1,9,4,0,1,1,3,2,4,0,37,5,4,2,2,0,27,5,4,73.81,0,0,1,2,68,0,31.9,2196.9,0,0, ,0,0,0,0, ,1,17,1175,7.06902342657826,0,0, ,0, ,1,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,1,0
8051-FTKJQV-NM8,1,1,1,69,6,Diciembre,21,5,2,0,3,2,1,14,1,2.1,.090846,.203154,0,3,1,19,4,2,0,0,0,0,0,0,0,0,1,1,47,5,6,1,0,7.1,1,0,1,1,1,24,1,1,0,0,0,0,0,0,0,0,9,2,0,0,0,4,3,4,0,32,5,2,3,2,0,23,5,7,113.17,1,15.83,1,2,68,0,20.5,1394.95,0,0, ,0,0,0,0, ,1,15.25,1025,6.93244789157251,0,0, ,0, ,1,0,0,3,0,0,0,0,0,1,17,1,1,1,0,1,1,1,0,1,0,0,0
1078-HIOXPG-1WS,3,3,0,24,2,Junio,19,4,1,0,0,1,0,26,2,17.4,1.796028,2.727972,1,1,0,-1,-1,2,0,0,0,0,0,0,0,0,0,1,4,2,5,1,0,12.5,1,0,1,1,1,24,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,2,4,0,4,2,5,1,2,0,3,2,7,213.7,7,257.1,1,1,15,1,6.05,77.8,0,0, ,0,1,37.2,503.5,6.22158371215862,0,0,0, ,0,0, ,0, ,1,0,0,4,0,0,0,0,1,1,24,1,1,0,1,1,0,1,0,0,0,0,0
3630-KZJKVU-3J9,5,3,0,77,6,Febrero,17,4,4,0,42,5,1,160,5,8,.9856,11.8144,0,5,0,-1,-1,1,6,0,0,0,0,0,0,6,1,1,31,5,3,1,1,84,3,1,0,1,1,29,1,0,0,1,1,0,0,0,0,0,9,5,1,0,1,4,3,3,0,38,5,1,1,1,0,29,5,9,292.37,3,76.36,0,2,72,0,26.4,1910.05,0,0, ,0,1,38.8,2778.3,7.92959450884433,1,13.75,1025,6.93244789157251,0,0, ,0, ,1,0,0,1,0,0,0,0,1,1,22,1,1,1,0,1,0,1,0,1,0,0,0
5272-KKAGMV-6IX,5,4,1,27,3,Octubre,14,2,2,0,1,1,0,26,2,6.2,.480376,1.131624,0,2,1,13,2,4,0,0,0,0,0,0,0,0,1,1,2,1,0,-1,-1,-1,-1,-1,0,9,4,29,0,0,0,1,1,0,0,0,1,0,9,4,0,0,0,1,1,3,0,9,3,3,4,3,0,9,3,12,341.73,4,106.34,0,3,47,0,14.05,601.35,1,30,3.40119738166216,1459.6,0,0,0, ,1,17.25,835,6.72743172485086,0,0, ,0, ,0,0,0,2,0,0,0,1,0,1,11,1,1,1,0,1,1,1,0,0,0,0,0
3736-RXJUQP-APP,5,3,0,70,6,Junio,20,5,2,0,6,3,0,61,3,5,.671,2.379,0,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,2,32,5,2,1,0,21.5,2,1,0,1,1,33,1,0,0,1,0,0,0,0,0,1,9,4,0,0,0,4,2,1,0,26,5,3,3,1,0,17,5,8,179.35,2,51.05,0,1,53,0,5.55,280.8,1,24,3.17805383034795,1218.8,0,0,0, ,1,13,690,6.5366915975913,0,0, ,0, ,1,0,1,3,0,1,0,0,1,1,10,1,1,1,0,1,0,0,0,1,0,0,0
7941-KOWOLC-7SZ,2,1,0,76,6,Agosto,10,1,2,0,11,4,1,12,1,5.4,.23004,.41796,0,4,0,-1,-1,1,4,0,1,0,0,0,0,3,0,2,40,5,3,0,0,6,1,0,1,1,1,19,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,3,4,3,0,26,5,1,1,1,0,20,5,9,198.31,4,100.84,1,2,57,0,6.05,305.4,0,0, ,0,0,0,0, ,1,15.25,905,6.80793494369993,0,0, ,0, ,1,0,1,3,0,1,1,0,0,1,28,1,0,1,0,1,0,0,0,0,0,0,0
9919-ORWGSQ-8Q6,2,2,0,67,6,Agosto,16,3,6,0,21,5,0,137,5,12.8,8.697856,8.838144,0,4,1,12,2,2,1,1,0,0,0,0,0,0,1,1,38,5,5,1,1,64.1,3,1,0,1,1,23,1,0,0,1,0,0,0,0,0,0,9,4,0,0,0,4,3,1,0,31,5,2,3,3,0,25,5,11,223.24,0,0,0,3,58,0,20,1150.6,1,52.5,3.96081316959758,3077.05,0,0,0, ,1,32.5,1945,7.57301725605255,0,0, ,0, ,1,1,1,0,1,1,1,1,0,1,22,1,1,1,0,1,1,1,0,0,1,0,0
6600-BPDMLW-1FO,1,4,1,30,3,Mayo,11,1,5,1,6,3,0,29,2,14.4,1.31544,2.86056,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,7,2,1,1,1,12.3,1,0,1,4,3,31,0,0,0,1,0,0,0,0,0,0,9,2,0,1,1,2,4,3,0,8,3,3,4,1,0,3,2,11,267.72,8,240.51,0,3,10,0,3.1,26.6,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,1,0,0,1,22,1,1,1,0,0,0,0,0,0,0,0,0
0789-GDBZRI-CJK,1,1,1,37,4,Septiembre,14,2,1,0,5,2,0,38,2,11.4,1.680816,2.651184,1,4,1,14,2,3,0,0,0,0,0,0,0,0,1,1,10,3,0,-1,-1,-1,-1,-1,0,4,3,18,0,1,0,1,0,0,0,0,0,0,9,2,0,1,0,3,1,4,1,12,4,5,4,3,0,16,5,13,264.39,9,175.57,0,3,40,0,9.45,396.35,0,0, ,0,0,0,0, ,1,10.75,415,6.0282785202307,0,0, ,0, ,0,0,0,1,1,1,0,0,0,1,23,1,1,1,0,1,0,0,0,0,0,0,0
1517-HJZLKK-037,2,1,1,24,2,Diciembre,9,1,2,0,0,1,0,31,2,22.3,.698213,6.214787,1,1,1,6,1,2,4,4,0,0,0,0,0,0,0,1,2,1,3,1,1,16.3,1,1,1,1,1,23,1,0,0,0,0,0,0,1,0,0,9,4,0,0,1,2,2,2,1,6,3,3,2,4,0,6,3,11,135.91,2,22.52,1,3,46,1,9.75,412.25,1,26,3.25809653802148,1128.25,0,0,0, ,1,12,550,6.30991827822652,0,0, ,0, ,1,1,0,0,1,1,1,1,0,1,23,1,1,1,0,1,1,0,0,1,0,0,0
0190-RBMWAK-BEZ,4,3,1,34,3,Julio,14,2,2,0,0,1,0,19,1,5.1,.334305,.634695,1,4,0,-1,-1,1,8,0,1,0,0,0,0,7,1,3,10,3,1,1,1,9.1,1,0,1,3,2,28,0,0,1,0,1,0,0,0,1,0,9,4,0,0,0,4,2,4,1,11,4,3,3,1,0,7,3,3,56.06,3,62.5,1,1,30,0,6.45,246,0,0, ,0,1,23.3,686.45,6.53153338934361,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,0,0,1,1,30,1,0,1,0,1,0,1,0,1,0,0,0
6682-DJOWUB-QAO,1,1,0,57,5,Octubre,15,3,1,1,16,5,0,105,4,11.9,4.87305,7.62195,0,4,0,-1,-1,1,2,2,0,0,0,0,0,0,1,4,27,5,2,1,0,56.2,3,0,0,1,1,14,1,0,0,1,0,0,0,0,0,0,9,4,0,0,1,4,4,2,1,12,4,1,4,2,0,14,4,10,317.44,5,71.27,1,3,35,0,7.95,253.1,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,1,0,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0
8046-XNHBTO-HVJ,2,4,1,43,4,Agosto,21,5,2,0,2,2,0,69,3,21.3,5.099859,9.597141,0,1,1,18,4,2,2,2,0,0,0,0,0,0,1,1,21,4,4,0,1,30.5,2,0,1,1,1,30,1,0,0,1,0,0,0,1,0,0,1,2,0,1,0,4,4,2,0,25,5,3,4,1,0,19,5,11,199.05,2,16.65,1,2,53,1,15.95,897.6,0,0, ,0,1,54,2770.7,7.92685527483743,1,11.75,620,6.42971947803914,1,44.75,3.80109144472086,2332.1,7.75452442819765,1,1,0,4,1,0,0,0,1,1,23,1,1,1,0,1,1,1,0,1,0,1,1
3453-LCVWGA-OJM,3,2,0,24,2,Agosto,13,2,2,0,0,1,0,24,1,7,.64848,1.03152,1,2,0,-1,-1,1,0,0,0,0,0,0,0,0,1,4,4,2,1,1,1,13,1,0,1,3,2,18,0,0,1,0,0,0,1,0,0,0,9,6,1,0,1,2,2,4,1,6,3,3,1,4,0,7,3,12,236.04,4,77.63,0,1,19,0,11.5,203.8,1,18,2.89037175789616,320.45,1,33.05,599.65,6.39634615167773,1,22.25,370,5.91350300563827,1,28.55,3.35165693610202,472.6,6.15824936475281,1,1,1,2,1,1,1,1,0,1,13,1,1,1,1,1,1,1,0,1,0,0,0
2814-PSLRXB-EN1,1,1,0,44,4,Enero,19,4,2,0,8,3,0,184,5,9.9,16.631208,1.584792,1,5,0,-1,-1,3,0,0,0,0,0,0,0,0,0,1,17,4,3,1,0,69.7,3,1,0,3,2,26,0,0,1,0,0,0,0,1,0,0,9,3,0,0,1,4,3,1,1,23,5,3,2,3,0,15,4,6,120.78,5,94.67,0,2,45,1,15.5,637.7,1,25,3.2188758248682,1191.7,0,0,0, ,1,5.25,240,5.48063892334199,1,25.45,3.23671574299653,1039.35,6.9463507967415,1,0,0,3,1,1,0,0,1,1,24,1,1,1,0,1,0,1,1,1,0,0,0
5468-WESAXW-0QR,2,1,1,58,5,Julio,18,4,2,0,0,1,0,145,5,20.4,6.62592,22.95408,1,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,27,5,2,1,1,53.7,3,1,1,1,1,21,1,0,0,0,0,0,0,0,0,0,4,4,1,0,0,2,3,4,0,5,2,4,2,2,0,3,2,11,387.01,10,205.64,0,3,10,0,3.5,22.2,0,0, ,0,1,39.85,342.5,5.83627165770228,1,18.25,130,4.86753445045558,0,0, ,0, ,0,1,0,1,0,1,0,0,1,1,15,1,1,1,0,1,0,1,0,0,1,0,0
6254-ORDXSZ-8K4,5,3,0,24,2,Junio,17,4,2,0,0,1,0,28,2,7.6,.312816,1.815184,0,1,0,-1,-1,1,2,0,2,0,0,0,0,0,1,2,4,2,3,0,0,13.1,1,0,0,1,1,23,1,0,0,0,1,0,0,0,0,1,9,2,1,1,0,4,1,1,0,6,3,3,2,1,1,6,3,9,231.65,7,151.4,1,1,29,1,10.05,328.25,1,34.75,3.5481795720108,988.1,0,0,0, ,1,12.5,330,5.79909265446053,1,27.2,3.30321697330195,761.35,6.63509317328674,0,1,1,0,1,0,1,1,1,1,12,1,1,1,0,1,1,1,0,1,0,0,1
0984-YAUVVA-UVC,2,1,1,29,3,Noviembre,13,2,6,0,8,3,0,43,2,32.3,2.291685,11.597315,1,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,2,1,3,1,0,20.5,2,1,1,1,1,32,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,3,3,0,3,2,4,3,4,0,3,2,18,558.87,7,232.5,1,1,16,1,4.35,75.9,0,0, ,0,0,0,0, ,0,0,0, ,0,0, ,0, ,0,0,0,0,0,0,0,0,0,1,16,1,1,1,0,1,1,0,0,0,0,0,0
0806-LOUUEI-0C6,1,1,1,66,6,Marzo,12,2,2,0,12,4,0,72,3,8,.84672,4.91328,0,4,0,-1,-1,1,11,0,2,0,1,0,0,8,1,1,45,5,2,1,0,48,3,1,0,1,1,24,1,0,0,1,0,0,0,0,0,0,9,4,0,0,0,2,1,3,1,28,5,3,4,4,0,23,5,8,319.9,8,185.21,0,2,55,0,15.25,762.2,1,31,3.43398720448515,1776.6,0,0,0, ,1,16.5,955,6.86171134048073,1,40.5,3.70130197411249,2116.6,7.65756630665962,1,1,1,0,1,1,1,1,0,1,18,1,1,1,0,1,0,0,1,1,0,1,0
